ID;Última Actualización;Razón Social;Calle;Número;ID Comuna;Comuna;ID Región;Región;Horario de Atención;Distribuidor;Distribuidor Logo;Distribuidor Logo SVG;Distribuidor Logo SVG Horizontal;Gasolina 93 $/L;Gasolina 97 $/L;Petróleo Diesel $/L;Gasolina 95 $/L;GLP Vehicular $/m3;GNC $/m3;Latitud;Longitud;Tienda;Farmacia;Mantención;Autoservicio;Pago Efectivo;Cheque;Tarjetas Bancarias;Tarjeta Grandes Tiendas
co830111;04/02/2021 12:43;Combustibles Santa Inés de Curiche Limitada;Avda. Alemania;1065;8301;Los Ángeles;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;788;826;553;806;;;-374676933;-723335473;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
li820601;28/01/2021 8:32;TRANSPORTES JAIME GARCIA GARCIA E.I.R.L LTDA.;AVDA SOR VICENTA;1886;8301;Los Ángeles;8;Del Biobío;24 horas;Lipigas;http://api.cne.cl/brands/logo24.jpg;http://api.cne.cl/brands/lipigas.svg;http://api.cne.cl/brands/lipigas-horizontal.svg;;;;;465;;-3,74526E+13;-7,23408E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pb830101;04/02/2021 9:18;Ruiz Quiroz  SA // 96.719.060-8;Villagran;747;8301;Los Ángeles;8;Del Biobío;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;777;813;541;787;;;-374645326;-723483076;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
pb830102;11/02/2021 7:07;HUGO NAJLE HAYE;Diego de Almagro;1806;8301;Los Ángeles;8;Del Biobío;7:00 AM HASTA 23:00 PM;Hn;http://api.cne.cl/brands/logo25.jpg;http://api.cne.cl/brands/hn.svg;http://api.cne.cl/brands/hn-horizontal.svg;784;;545;794;;;-3,74572E+12;-7,23463E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb830103;04/02/2021 10:16;Servicios Forestales e Industriales Ltda.;Loteo El Avellanito A-;2;8301;Los Ángeles;8;Del Biobío;07:30 - 22:00;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;;;577;;;;-3,74255E+11;-7,23469E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
pb830104;04/02/2021 10:20;Sociedad e Inversiones M&M SpA;Los Carreras;1420;8301;Los Ángeles;8;Del Biobío;L a D 06:00 a 00:00;Infinia combustibles;http://api.cne.cl/brands/logo84.jpg;http://api.cne.cl/brands/infinia combustibles.svg;http://api.cne.cl/brands/infinia combustibles-horizontal.svg;789;830;553;810;;;-374872748;-723431186;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe830101;11/02/2021 7:38;ESTABLECIMIENTOS GASTRONï¿½MICOS DEL SUR  LTDA;AV. LAS INDUSTRIAS;9025;8301;Los Ángeles;8;Del Biobío;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;793;831;559;811;;;-3,74658E+13;-7,23262E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe830102;04/02/2021 9:07;DISTRIBUIDORA DE COMBUSTIBLES CYC SPA;OHiggins;100;8301;Los Ángeles;8;Del Biobío;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;785;822;550;803;;;-3,74732E+12;-7,23509E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;FALSO
sh830101;05/02/2021 16:01;RAMON ENRIQUE RUIZ JARA;Ricardo Vicuña Blanco Encalada;790;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;787;825;553;805;;;-37472872;-72354452;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh830102;28/01/2021 10:41;INVERSIONES ESCORPION LIMITADA;Sor Vicenta;2010;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;780;825;545;798;;;-3,74512E+13;-7,23383E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
sh830103;04/02/2021 10:04;GUILLERMO MALVOA;Avda. Alemania;470;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;788;826;553;806;;;-3,74694E+13;-7,23435E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh830104;04/02/2021 10:08;Comercial Cardemil Ltda;Colon Orompello;1098;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;776;816;539;785;;;-3,74612E+13;-7,23515E+13;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
te830101;08/02/2021 15:45;Solar y Compa??a Limitada;Av. Francisco Encina;875;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;790;842;561;809;;;-3,74845E+13;-7,23325E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
te830102;09/02/2021 12:56;Inversiones Heredia y Cia. Ltda;Av. Gabriela Mistral;1255;8301;Los Ángeles;8;Del Biobío;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;787;825;553;805;;;-3,74745E+13;-7,23342E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te830103;05/02/2021 15:59;Inversiones Escorpión Limitada // 76.173.152-1;Ruta Q 180, Km. 10.2;0;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;787;825;553;805;;;-37482909;-72437011;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
te830104;04/02/2021 16:52;Sociedad Comercial C y F spa;Colón;810;8301;Los Ángeles;8;Del Biobío;24 horas;Servi centro todoservicio;http://api.cne.cl/brands/logo83.jpg;http://api.cne.cl/brands/servi centro todoservicio.svg;http://api.cne.cl/brands/servi centro todoservicio-horizontal.svg;787;826;550;803;;;-374632977;-723513706;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
te830105;04/02/2021 10:16;Comercial Cardemil Limitada;Avenida Las Industrias;6250;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;788;833;553;806;;;-3,74407E+12;-7,23275E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
te830106;05/02/2021 15:39;Inversiones Enex S.A.;Ruta 5 sur km;493;8301;Los Ángeles;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;791;857;539;820;;;-3,73294E+13;-7,2365E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
pb830201;11/10/2019 9:14;DISTRIBUIDORA DE COMBUSTIBLES  ANTUCO LTDA. // 76.323.949-7;LOS CARRERAS SN;0;8302;Antuco;8;Del Biobío;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;827;;620;843;;;-37331316;-71676428;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co830301;04/02/2021 15:26;ADMINISTRADORA DE VENTAS AL DETALLE LIMITADA;RUTA Q-50, KM;11;8303;Cabrero;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;792;854;539;821;;;-37020682;-72472519;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co830302;04/02/2021 15:51;SOCIEDAD LUIS FONG VERGARA Y CIA LTDA;SALIDA CAMINO CABRERO A CONCEPCION;0;8303;Cabrero;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;792;854;539;821;;;-3,70337E+12;-7,24172E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb830301;04/02/2021 16:19;RUBEN VILLARROEL FUENTEALBA;GENERAL CRUZ;280;8303;Cabrero;8;Del Biobío;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;792;;540;821;;;-36937332;-72401497;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pb830302;09/09/2020 21:24;Distribuidora de combustibles Carlos Adalberto Contreras Munoz E.I.R.L;Camino a Monte Aguila Km 2 Sector el Taco lote B;0;8303;Cabrero;8;Del Biobío;09:00 am     23:00 pm;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;738;;501;;;;-37053182;-72412595;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;FALSO;FALSO
pb830303;04/02/2021 15:02;Sociedad comercial Nuevo Monte Limitada;Zañartu;95;8303;Cabrero;8;Del Biobío;24 horas;Gasolinera monte aguila;http://api.cne.cl/brands/logo90.jpg;http://api.cne.cl/brands/gasolinera monte aguila.svg;http://api.cne.cl/brands/gasolinera monte aguila-horizontal.svg;792;;538;821;;;-37033727;-72401277;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te830301;04/02/2021 10:03;CRO INGENIERIA Y SERVICIOS ELECTRICOS LTDA;Ruta 5 Sur Km.470 Monte Aguila;0;8303;Cabrero;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;792;857;539;821;;;-37105326;-7238285;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co830401;04/02/2021 18:06;SOC. COMERCIAL MONSERRAT LTDA.;AV. LOS RIOS;745;8304;Laja;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;785;835;548;812;;;-37271425;-72719491;VERDADERO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
sh830401;04/02/2021 15:14;CRO Ingeniería Ltda.;Av. Los Rios;801;8304;Laja;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;785;835;548;812;;;-3,72695E+13;-7,2722E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
te830401;04/02/2021 13:15;OSCAR RAMON SALAZAR PINEDA;Arturo Prat;429;8304;Laja;8;Del Biobío;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;786;;548;812;;;-3,72697E+13;-7,2724E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co830501;04/02/2021 9:16;Administradora de Ventas al Detalle Ltda.;LASTARRIA;11;8305;Mulchén;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;804;856;567;835;;;-3,77132E+13;-7,22475E+12;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
sh830501;04/02/2021 15:21;PAOLA SCHETTINO;Av. MattaP.Lagos;3020;8305;Mulchén;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;804;856;567;835;;;-3,77186E+13;-7,22487E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
te830501;04/02/2021 15:20;INVERSIONES SCHETTINO LTDA./RUT 76.298.191-2;Anibal Pinto;170;8305;Mulchén;8;Del Biobío;24 horas;Terpel;http://api.cne.cl/brands/logo3.jpg;http://api.cne.cl/brands/terpel.svg;http://api.cne.cl/brands/terpel-horizontal.svg;804;856;567;835;;;-3,77202E+13;-7,22469E+13;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co830601;04/02/2021 8:53;COMERCIAL BOSQUES EL MATAQUITO LIMI TADA.;LOS CARRERA, ESQ. LAUTARO;61;8306;Nacimiento;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;811;854;567;831;;;-3,75037E+13;-7,26778E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh830601;04/02/2021 10:22;Verónica  Gonzalez Navarrete Spa;Avda. Julio Hemmelman;199;8306;Nacimiento;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;811;854;567;831;;;-3,75068E+13;-7,26737E+13;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
sh830602;04/02/2021 15:16;COMERCIAL JARA Y CIA. LTDA.  78.090.660-k;Avda. Julio Hemmelman;165;8306;Nacimiento;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;811;854;568;831;;;-37505906;-72673788;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pb830701;24/01/2021 12:07;EMPRESA DISTRIBUIDORA DE COMBUSTIBLES SOLEDAD ALEJANDRA GODOI SAEZ EIRL;Alberto moller;98;8307;Negrete;8;Del Biobío;24 horas;Sin bandera;http://api.cne.cl/brands/logo10.jpg;http://api.cne.cl/brands/sin bandera.svg;http://api.cne.cl/brands/sin bandera-horizontal.svg;801;;556;821;;;-3,75849E+13;-7,25361E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co831101;04/02/2021 9:25;Sociedad Comercial e Inversiones Hermanos Parra Alvarez Limitada;PRAT;942;8311;Santa Bárbara;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;800;842;563;815;;;-3,76705E+13;-7,20158E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
te831101;04/02/2021 10:22;SERGIO EFRAIN CABRERA VENEGAS;Arturo Prat sn, km 0,5 Camino a Los Angeles;0;8311;Santa Bárbara;8;Del Biobío;24 horas;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;800;;563;815;;;-3,76674E+13;-7,20321E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO
co831201;11/02/2021 0:19;COMERCIAL Y SERVICIOS ALUN LTDA;Lautaro;313;8312;Tucapel;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;803;857;562;827;;;-37292413;-71951967;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pe831201;08/02/2021 10:06;El Volcan Combustibles Ltda.;Av. Linares;1027;8312;Tucapel;8;Del Biobío;Lun a Dom 07:00 a 22:30;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;798;852;556;822;;;-3,7288E+13;-7,19514E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
te831201;04/02/2021 16:09;Veronica Gonzalez Navarrete;Av.   Ecuador;122;8312;Tucapel;8;Del Biobío;05:30 am -  01:00 am;Shell;http://api.cne.cl/brands/logo4.jpg;http://api.cne.cl/brands/shell.svg;http://api.cne.cl/brands/shell-horizontal.svg;800;856;557;825;;;-3,72415E+13;-7,19437E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
co831401;04/02/2021 12:47;COMERCIALIZADORA Y DISTRIBUIDORA SAN MIGUEL LTDA. 76.217.461-8;CRUZ, ESQ. LAS HERAS;0;8313;Yumbel;8;Del Biobío;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;787;855;560;820;;;-371040009;-725616299;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb831401;04/02/2021 15:39;Operadora de Estaciones de Servicio Opes Ltda.Rut: 76.074.285-6;20 de Enero;440;8313;Yumbel;8;Del Biobío;24 horas;Hola!;http://api.cne.cl/brands/logo17.jpg;http://api.cne.cl/brands/hola!.svg;http://api.cne.cl/brands/hola!-horizontal.svg;787;;560;820;;;-3,71466E+13;-7,25421E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb831403;04/02/2021 14:51;Comercial Arietis Ltda.;O'Higgins;1794;8313;Yumbel;8;Del Biobío;24 horas;Newen;http://api.cne.cl/brands/logo92.jpg;http://api.cne.cl/brands/newen.svg;http://api.cne.cl/brands/newen-horizontal.svg;786;;560;819;;;-37095018;-72561875;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO
ab910101;26/03/2020 10:09;DISTRIBUIDORA Y COMERCIALIZADORA SAN JUAN SPA;Manuel Recabarren;1940;9101;Temuco;9;De la Araucanía;24 horas;Abastible;http://api.cne.cl/brands/logo23.jpg;http://api.cne.cl/brands/abastible.svg;http://api.cne.cl/brands/abastible-horizontal.svg;;;;;449;;-387550651;-726351656;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
ag910101;04/02/2021 15:00;Autogasco;candelaria;665;9101;Temuco;9;De la Araucanía;24 horas;Autogasco;http://api.cne.cl/brands/logo28.jpg;http://api.cne.cl/brands/autogasco.svg;http://api.cne.cl/brands/autogasco-horizontal.svg;;;;;499;;-3,87454E+12;-7,26151E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co910101;04/02/2021 22:03;COMERCIAL CAUTIN LIMITADA;RUTA 5 SUR SN, KM 682;0;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;800;849;565;827;;;-3,8711E+13;-7,25581E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co910102;04/02/2021 9:32;DISTRIBUIDORA DE COMBUSTIBLES LABAY RU HERMANOS LIMITADA 77348560-7;RUDECINDO ORTEGA;2011;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;799;849;563;825;;;-3,87111E+12;-7,25581E+13;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
co910104;04/02/2021 15:10;Administradora de Ventas al Detalle Ltda.;GRAL. MACKENNA, ESQ. VARAS;712;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;801;848;566;825;;;-3,87411E+13;-7,25872E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co910105;11/02/2021 8:00;Administradora de Ventas al Detalle Ltda.;Rudecindo Ortega;1471;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;805;855;570;831;;;-3,87192E+13;-7,25673E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;FALSO;FALSO
co910106;04/02/2021 9:21;DISTRIBUIDORA DE COMB LABAYRU RU HERMANOS LIMITADA RUT: 77.348.560-7;Avda. Caupolicán;451;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;800;851;564;827;;;-3,87441E+13;-7,26078E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co910107;11/02/2021 7:30;comercial y servicios L y L Ltda.;Avda. BALMACEDA;1629;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;808;860;573;837;;;-3,87345E+12;-7,25778E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co910109;04/02/2021 11:01;DISTRIBUIDORA DE COMBUSTIBLES JULIAN LEMP LIMITADA. / RUT: 76.258.056-K;AV. SAN MARTIN, ESQ. URUGUAY;884;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;799;847;564;824;;;-3,87392E+13;-7,26149E+12;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co910109A;04/02/2021 11:03;DISTRIBUIDORA DE COMBUSTIBLE JULIAN LEMP LTDA.;AVENIDA SAN MARTIN;884;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;793;841;558;818;;;-387388835;-726148774;VERDADERO;FALSO;FALSO;VERDADERO;VERDADERO;VERDADERO;VERDADERO;VERDADERO
co910110;04/02/2021 15:10;Administradora de Ventas al Detalle Ltda.;General Mackenna;725;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;801;848;566;825;;;-38741109;-725869443;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co910111;04/02/2021 8:38;Sociedad Comercial Sabugo y Valenzuela Limitada;Av. Alemania;83;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;797;845;564;821;;;-3873634;-72602762;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
co910111a;04/02/2021 8:40;Sociedad Comercial Sabugo y Valenzuela Limitada;Av. Alemania;83;9101;Temuco;9;De la Araucanía;24 horas;Copec;http://api.cne.cl/brands/logo5.jpg;http://api.cne.cl/brands/copec.svg;http://api.cne.cl/brands/copec-horizontal.svg;791;839;558;815;;;-3873634;-72602762;VERDADERO;FALSO;VERDADERO;VERDADERO;VERDADERO;FALSO;VERDADERO;VERDADERO
hn910101;11/02/2021 8:08;HUGO NAJLE HAYE;AVENIDA PEDRO DE VALDIVIA;2610;9101;Temuco;9;De la Araucanía;07:00 AM HASTA 23:00 HRS;Hn;http://api.cne.cl/brands/logo25.jpg;http://api.cne.cl/brands/hn.svg;http://api.cne.cl/brands/hn-horizontal.svg;802;;569;826;;;-3,87152E+13;-7,26308E+13;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pb910103;04/02/2021 9:07;Distribuidora de combustibles Santa Luz ltda;CAMINO LABRANZA RUTA S-30 nº 09761 lote 104-1 botrolhue;0;9101;Temuco;9;De la Araucanía;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;798;846;564;822;;;-3872465;-726341176;FALSO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
pb910108;04/02/2021 13:35;Coopeserau. Ltda.  COOP DE SERVICIOS DE DUENOS DE AUTOTOBUSES DE CAUTIN LTDA //;Av. Caupolicán;1482;9101;Temuco;9;De la Araucanía;24 horas;Coopeserau;http://api.cne.cl/brands/logo51.jpg;http://api.cne.cl/brands/coopeserau.svg;http://api.cne.cl/brands/coopeserau-horizontal.svg;799;848;564;823;;;-387366476;-725948666;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO;FALSO
pe910102;04/02/2021 15:12;Comercial Relún SPA;Av. Pablo Neruda esq. Inés de Suarez;2211;9101;Temuco;9;De la Araucanía;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;799;847;563;824;;;-3,87368E+13;-7,26341E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;VERDADERO
pe910103;05/02/2021 11:24;Distribuidora de combustibles Vicente Ortiz limitada;Av. Caupolicán;1041;9101;Temuco;9;De la Araucanía;24 horas;Petrobras;http://api.cne.cl/brands/logo2.jpg;http://api.cne.cl/brands/petrobras.svg;http://api.cne.cl/brands/petrobras-horizontal.svg;801;852;565;827;;;-3,87312E+13;-7,25854E+13;VERDADERO;FALSO;FALSO;FALSO;VERDADERO;FALSO;VERDADERO;FALSO
